date,date_str,status,error_type,error_msg,attempts,slept_backoff_sec,created_at
2017-12-17,17-12-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:48
2017-12-18,18-12-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:48
2017-12-21,21-12-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:48
2017-12-22,22-12-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:48
2017-12-24,24-12-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:48
2017-12-25,25-12-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:48
2017-12-26,26-12-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:48
2018-01-03,03-01-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:48
2018-01-04,04-01-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:48
2018-01-07,07-01-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:49
2018-01-08,08-01-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:49
2018-01-10,10-01-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:49
2018-01-11,11-01-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:49
2018-01-12,12-01-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:49
2018-01-15,15-01-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:49
2018-01-16,16-01-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:49
2018-01-17,17-01-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:49
2018-01-21,21-01-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:49
2018-01-22,22-01-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:49
2018-01-27,27-01-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:49
2018-01-28,28-01-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:49
2018-01-29,29-01-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:49
2018-01-31,31-01-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:49
2018-02-01,01-02-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:49
2018-02-03,03-02-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:49
2018-02-04,04-02-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:49
2018-02-05,05-02-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:49
2018-02-06,06-02-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:49
2018-02-07,07-02-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:49
2018-02-09,09-02-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:49
2018-02-10,10-02-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:50
2018-02-11,11-02-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:50
2018-02-12,12-02-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:50
2018-02-13,13-02-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:50
2018-02-14,14-02-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:50
2018-02-15,15-02-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:50
2018-02-17,17-02-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:50
2018-02-19,19-02-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:50
2018-02-21,21-02-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:50
2018-02-22,22-02-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:50
2018-02-23,23-02-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:50
2018-02-24,24-02-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:50
2018-02-25,25-02-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:50
2018-02-28,28-02-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:50
2018-03-01,01-03-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:50
2018-03-02,02-03-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:50
2018-03-03,03-03-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:50
2018-03-04,04-03-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:50
2018-03-06,06-03-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:50
2018-03-07,07-03-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:50
2018-03-08,08-03-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:50
2018-03-21,21-03-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:51
2018-04-18,18-04-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:51
2018-05-19,19-05-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:52
2018-05-31,31-05-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:53
2018-07-27,27-07-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:54
2018-08-05,05-08-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:55
2018-09-16,16-09-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:56
2018-10-22,22-10-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:57
2018-11-04,04-11-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:57
2018-11-05,05-11-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:57
2018-11-07,07-11-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:57
2018-11-09,09-11-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:57
2018-11-12,12-11-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:57
2018-11-13,13-11-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:57
2018-11-14,14-11-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:57
2018-11-15,15-11-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:57
2018-11-17,17-11-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:58
2018-11-18,18-11-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:58
2018-11-19,19-11-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:58
2018-11-23,23-11-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:58
2018-11-24,24-11-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:58
2018-11-26,26-11-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:58
2018-11-27,27-11-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:58
2018-11-28,28-11-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:58
2018-11-30,30-11-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:58
2018-12-01,01-12-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:58
2018-12-02,02-12-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:58
2018-12-06,06-12-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:58
2018-12-09,09-12-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:58
2018-12-11,11-12-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:58
2018-12-12,12-12-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:58
2018-12-13,13-12-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:58
2018-12-14,14-12-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:58
2018-12-15,15-12-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:58
2018-12-16,16-12-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:58
2018-12-17,17-12-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:58
2018-12-20,20-12-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:58
2018-12-21,21-12-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:58
2018-12-22,22-12-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:59
2018-12-23,23-12-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:59
2018-12-26,26-12-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:59
2018-12-27,27-12-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:59
2018-12-28,28-12-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:59
2018-12-29,29-12-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:59
2018-12-30,30-12-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:59
2018-12-31,31-12-18,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:59
2019-01-01,01-01-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:59
2019-01-02,02-01-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:59
2019-01-03,03-01-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:59
2019-01-04,04-01-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:59
2019-01-07,07-01-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:59
2019-01-08,08-01-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:59
2019-01-09,09-01-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:59
2019-01-10,10-01-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:59
2019-01-12,12-01-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:59
2019-01-13,13-01-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:59
2019-01-16,16-01-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:59
2019-01-17,17-01-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:59
2019-01-18,18-01-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:59
2019-01-19,19-01-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:59
2019-01-22,22-01-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:59
2019-01-23,23-01-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:59
2019-01-24,24-01-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:59
2019-01-26,26-01-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:00
2019-01-27,27-01-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:00
2019-01-29,29-01-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:00
2019-01-30,30-01-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:00
2019-02-02,02-02-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:00
2019-02-05,05-02-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:00
2019-02-06,06-02-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:00
2019-02-07,07-02-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:00
2019-02-10,10-02-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:00
2019-02-11,11-02-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:00
2019-02-12,12-02-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:00
2019-02-13,13-02-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:00
2019-02-14,14-02-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:00
2019-02-15,15-02-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:00
2019-02-16,16-02-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:00
2019-02-17,17-02-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:00
2019-02-19,19-02-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:00
2019-02-20,20-02-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:00
2019-02-21,21-02-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:00
2019-02-22,22-02-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:00
2019-02-23,23-02-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:00
2019-02-24,24-02-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:00
2019-02-26,26-02-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:00
2019-02-27,27-02-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:00
2019-02-28,28-02-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:00
2019-03-01,01-03-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:00
2019-03-02,02-03-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:01
2019-03-03,03-03-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:01
2019-03-04,04-03-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:01
2019-03-05,05-03-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:01
2019-03-07,07-03-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:01
2019-03-08,08-03-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:01
2019-03-09,09-03-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:01
2019-05-23,23-05-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:03
2019-06-04,04-06-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:03
2019-09-20,20-09-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:07
2019-09-21,21-09-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:07
2019-09-22,22-09-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:07
2019-11-04,04-11-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:08
2019-11-05,05-11-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:08
2019-11-07,07-11-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:08
2019-11-08,08-11-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:08
2019-11-09,09-11-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:08
2019-11-11,11-11-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:08
2019-11-14,14-11-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:08
2019-11-15,15-11-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:08
2019-11-17,17-11-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:08
2019-11-18,18-11-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:08
2019-11-19,19-11-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:08
2019-11-21,21-11-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:08
2019-11-23,23-11-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:09
2019-11-26,26-11-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:09
2019-11-27,27-11-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:09
2019-11-29,29-11-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:09
2019-11-30,30-11-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:09
2019-12-01,01-12-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:09
2019-12-02,02-12-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:09
2019-12-03,03-12-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:09
2019-12-04,04-12-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:09
2019-12-05,05-12-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:09
2019-12-08,08-12-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:09
2019-12-09,09-12-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:09
2019-12-10,10-12-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:09
2019-12-12,12-12-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:09
2019-12-13,13-12-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:09
2019-12-14,14-12-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:09
2019-12-15,15-12-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:09
2019-12-16,16-12-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:09
2019-12-17,17-12-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:09
2019-12-19,19-12-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:09
2019-12-25,25-12-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:09
2019-12-26,26-12-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:09
2019-12-27,27-12-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:09
2019-12-28,28-12-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:10
2019-12-29,29-12-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:10
2019-12-30,30-12-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:10
2019-12-31,31-12-19,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:10
2020-01-02,02-01-20,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:10
2020-01-03,03-01-20,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:10
2020-01-04,04-01-20,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:10
2020-01-05,05-01-20,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:10
2020-01-06,06-01-20,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:10
2020-01-07,07-01-20,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:10
2020-01-08,08-01-20,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:10
2020-01-09,09-01-20,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:10
2020-01-10,10-01-20,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:10
2020-01-11,11-01-20,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:10
2020-01-13,13-01-20,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:10
2020-01-14,14-01-20,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:10
2020-01-15,15-01-20,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:10
2020-01-17,17-01-20,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:10
2020-01-18,18-01-20,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:10
2020-01-19,19-01-20,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:10
2020-01-21,21-01-20,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:10
2020-01-22,22-01-20,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:10
2020-01-23,23-01-20,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:10
2020-01-27,27-01-20,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:10
2020-01-28,28-01-20,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:10
2020-01-30,30-01-20,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:10
2020-01-31,31-01-20,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:11
2020-02-01,01-02-20,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:11
2020-02-02,02-02-20,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:11
2020-02-03,03-02-20,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:11
2020-02-04,04-02-20,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:11
2020-02-05,05-02-20,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:11
2020-02-06,06-02-20,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:11
2020-02-07,07-02-20,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:11
2020-02-09,09-02-20,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:11
2020-02-10,10-02-20,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:11
2020-02-11,11-02-20,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:11
2020-02-12,12-02-20,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:11
2020-02-13,13-02-20,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:11
2020-02-15,15-02-20,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:11
2020-02-16,16-02-20,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:11
2020-02-17,17-02-20,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:11
2020-02-18,18-02-20,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:11
2020-02-23,23-02-20,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:11
2020-02-24,24-02-20,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:11
2020-02-25,25-02-20,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:11
2020-02-26,26-02-20,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:11
2020-02-27,27-02-20,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:11
2020-02-28,28-02-20,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:54:11
